URL,Pathophysiological Process,Subject,Predicate,Object,Image_number,Source,Subject_Object,Normalized_Subject_Object,Category_BERT_Keywords
https://www.mdpi.com/life/life-12-00285/article_deploy/html/images/life-12-00285-g001.png,Chronic_neuronal_damage,Long-term_immune_response,results_in,glial_activation,image_20,GPT,Long-term_immune_response glial_activation,long term immune response glial activation,Immune and Inflammatory Response
https://www.mdpi.com/life/life-12-00285/article_deploy/html/images/life-12-00285-g001.png,Chronic_neuronal_damage,Long-term_immune_response,causes,chronic_neuronal_damage,image_20,GPT,Long-term_immune_response chronic_neuronal_damage,long term immune response chronic neuronal damage,Immune and Inflammatory Response
https://www.mdpi.com/life/life-12-00285/article_deploy/html/images/life-12-00285-g001.png,Autonomic_dysfunction,Increased_risk_of_thrombotic_events,leads_to,autonomic_dysfunction,image_20,GPT,Increased_risk_of_thrombotic_events autonomic_dysfunction,increased risk of thrombotic events autonomic dysfunction,Vascular Effects
https://www.mdpi.com/life/life-12-00285/article_deploy/html/images/life-12-00285-g001.png,Neuro-inflammation,Central_factors,contribute_to,neuro-inflammation,image_20,GPT,Central_factors neuro-inflammation,central factors neuro inflammation,Immune and Inflammatory Response
https://www.mdpi.com/life/life-12-00285/article_deploy/html/images/life-12-00285-g001.png,Neuro-inflammation,Neuro-inflammation,involves,role_of_cytokine_storm,image_20,GPT,Neuro-inflammation role_of_cytokine_storm,neuro inflammation role of cytokine storm,Immune and Inflammatory Response
https://www.mdpi.com/life/life-12-00285/article_deploy/html/images/life-12-00285-g001.png,Neuro-muscular_injury,Peripheral_factors,cause,neuro-muscular_injury,image_20,GPT,Peripheral_factors neuro-muscular_injury,peripheral factors neuro muscular injury,Viral Entry and Neuroinvasion
https://www.mdpi.com/life/life-12-00285/article_deploy/html/images/life-12-00285-g001.png,Not_well-determined,Psychological_factors,are,not_well-determined,image_20,GPT,Psychological_factors not_well-determined,psychological factors not well determined,Psychological and Neurological Symptoms
https://media.springernature.com/lw685/springer-static/image/art%3A10.1007%2Fs11920-021-01227-x/MediaObjects/11920_2021_1227_Fig1_HTML.png,Low_Grade_Inflammation,SARS-CoV-2,increases,Low_Grade_Inflammation,image_21,GPT,SARS-CoV-2 Low_Grade_Inflammation,sars cov 2 low grade inflammation,Systemic Cross-Organ Effects
https://media.springernature.com/lw685/springer-static/image/art%3A10.1007%2Fs11920-021-01227-x/MediaObjects/11920_2021_1227_Fig1_HTML.png,Low_Grade_Inflammation,Physical_Social_distancing,increases,Low_Grade_Inflammation,image_21,GPT,Physical_Social_distancing Low_Grade_Inflammation,physical social distancing low grade inflammation,Immune and Inflammatory Response
https://media.springernature.com/lw685/springer-static/image/art%3A10.1007%2Fs11920-021-01227-x/MediaObjects/11920_2021_1227_Fig1_HTML.png,Low_Grade_Inflammation,Low_Grade_Inflammation,increases,Suicidal_vulnerability,image_21,GPT,Low_Grade_Inflammation Suicidal_vulnerability,low grade inflammation suicidal vulnerability,Neurodegenerative Mechanisms
https://media.springernature.com/lw685/springer-static/image/art%3A10.1007%2Fs11920-021-01227-x/MediaObjects/11920_2021_1227_Fig1_HTML.png,Nicotinic_Cholinergic_System,Nicotinic_Cholinergic_System,increases,Low_Grade_Inflammation,image_21,GPT,Nicotinic_Cholinergic_System Low_Grade_Inflammation,nicotinic cholinergic system low grade inflammation,Immune and Inflammatory Response
https://media.springernature.com/lw685/springer-static/image/art%3A10.1007%2Fs11920-021-01227-x/MediaObjects/11920_2021_1227_Fig1_HTML.png,Nicotinic_Cholinergic_System,Nicotinic_Cholinergic_System,increases,Renin-Angiotensin_System,image_21,GPT,Nicotinic_Cholinergic_System Renin-Angiotensin_System,nicotinic cholinergic system renin angiotensin system,Viral Entry and Neuroinvasion
https://media.springernature.com/lw685/springer-static/image/art%3A10.1007%2Fs11920-021-01227-x/MediaObjects/11920_2021_1227_Fig1_HTML.png,Renin-Angiotensin_System,Renin-Angiotensin_System,probably_interacts_with,SARS-CoV-2,image_21,GPT,Renin-Angiotensin_System SARS-CoV-2,renin angiotensin system sars cov 2,Viral Entry and Neuroinvasion
https://media.springernature.com/lw685/springer-static/image/art%3A10.1007%2Fs11920-021-01227-x/MediaObjects/11920_2021_1227_Fig1_HTML.png,Renin-Angiotensin_System,Renin-Angiotensin_System,probably_interacts_with,Suicidal_vulnerability,image_21,GPT,Renin-Angiotensin_System Suicidal_vulnerability,renin angiotensin system suicidal vulnerability,Viral Entry and Neuroinvasion
https://media.springernature.com/lw685/springer-static/image/art%3A10.1007%2Fs11920-021-01227-x/MediaObjects/11920_2021_1227_Fig1_HTML.png,Psychosocial_Interventions,Psychosocial_interventions,decrease,Physical_Social_distancing,image_21,GPT,Psychosocial_interventions Physical_Social_distancing,psychosocial interventions physical social distancing,Psychological and Neurological Symptoms
https://media.springernature.com/lw685/springer-static/image/art%3A10.1007%2Fs11920-021-01227-x/MediaObjects/11920_2021_1227_Fig1_HTML.png,Psychosocial_Interventions,Psychosocial_interventions,decrease,Suicidal_vulnerability,image_21,GPT,Psychosocial_interventions Suicidal_vulnerability,psychosocial interventions suicidal vulnerability,Psychological and Neurological Symptoms
https://www.mdpi.com/viruses/viruses-15-01598/article_deploy/html/images/viruses-15-01598-g001-550.jpg,Platelet_Activation,SARS-CoV-2_infection,causes,platelet_activation,image_22,GPT,SARS-CoV-2_infection platelet_activation,sars cov 2 infection platelet activation,Systemic Cross-Organ Effects
https://www.mdpi.com/viruses/viruses-15-01598/article_deploy/html/images/viruses-15-01598-g001-550.jpg,Endothelial_Dysfunction,SARS-CoV-2_infection,leads_to,endothelial_dysfunction,image_22,GPT,SARS-CoV-2_infection endothelial_dysfunction,sars cov 2 infection endothelial dysfunction,Systemic Cross-Organ Effects
https://www.mdpi.com/viruses/viruses-15-01598/article_deploy/html/images/viruses-15-01598-g001-550.jpg,Clotting_Factor_Production,SARS-CoV-2_infection,increases,clotting_factor_production,image_22,GPT,SARS-CoV-2_infection clotting_factor_production,sars cov 2 infection clotting factor production,Systemic Cross-Organ Effects
https://www.mdpi.com/viruses/viruses-15-01598/article_deploy/html/images/viruses-15-01598-g001-550.jpg,Embolism_Formation,Platelet_activation,contributes_to,embolism_formation,image_22,GPT,Platelet_activation embolism_formation,platelet activation embolism formation,Vascular Effects
https://www.mdpi.com/viruses/viruses-15-01598/article_deploy/html/images/viruses-15-01598-g001-550.jpg,Myocardial_Injury,SARS-CoV-2_infection,results_in,myocardial_injury,image_22,GPT,SARS-CoV-2_infection myocardial_injury,sars cov 2 infection myocardial injury,Systemic Cross-Organ Effects
https://www.mdpi.com/viruses/viruses-15-01598/article_deploy/html/images/viruses-15-01598-g001-550.jpg,Control_of_Vascular_Risk_Factors,SARS-CoV-2_infection,reduces,control_of_vascular_risk_factors,image_22,GPT,SARS-CoV-2_infection control_of_vascular_risk_factors,sars cov 2 infection control of vascular risk factors,Systemic Cross-Organ Effects
https://www.mdpi.com/viruses/viruses-15-01598/article_deploy/html/images/viruses-15-01598-g001-550.jpg,COVID-19_Associated_Stroke,Embolism_formation,leads_to,COVID-19_associated_stroke,image_22,GPT,Embolism_formation COVID-19_associated_stroke,embolism formation covid 19 associated stroke,Vascular Effects
https://www.mdpi.com/viruses/viruses-15-01598/article_deploy/html/images/viruses-15-01598-g001-550.jpg,Disability,COVID-19_associated_stroke,causes,disability,image_22,GPT,COVID-19_associated_stroke disability,covid 19 associated stroke disability,Vascular Effects
https://www.mdpi.com/viruses/viruses-15-01598/article_deploy/html/images/viruses-15-01598-g001-550.jpg,Avoidance_of_Healthcare_Settings,COVID-19_associated_stroke,results_in,avoidance_of_healthcare_settings,image_22,GPT,COVID-19_associated_stroke avoidance_of_healthcare_settings,covid 19 associated stroke avoidance of healthcare settings,Systemic Cross-Organ Effects
https://www.mdpi.com/viruses/viruses-15-01598/article_deploy/html/images/viruses-15-01598-g001-550.jpg,Minor_Stroke_in_the_Community,Avoidance_of_healthcare_settings,leads_to,minor_stroke_in_the_community,image_22,GPT,Avoidance_of_healthcare_settings minor_stroke_in_the_community,avoidance of healthcare settings minor stroke in the community,Vascular Effects
https://www.mdpi.com/viruses/viruses-15-01598/article_deploy/html/images/viruses-15-01598-g001-550.jpg,Patient_Preference_for_Home_Discharge,COVID-19_associated_stroke,influences,patient_preference_for_home_discharge,image_22,GPT,COVID-19_associated_stroke patient_preference_for_home_discharge,covid 19 associated stroke patient preference for home discharge,Uncategorized
https://media.springernature.com/lw685/springer-static/image/art%3A10.1186%2Fs40035-022-00316-y/MediaObjects/40035_2022_316_Fig4_HTML.png,Microglia_Activation,SARS-CoV-2,triggers,Microglia_activation,image_23,GPT,SARS-CoV-2 Microglia_activation,sars cov 2 microglia activation,Immune and Inflammatory Response
https://media.springernature.com/lw685/springer-static/image/art%3A10.1186%2Fs40035-022-00316-y/MediaObjects/40035_2022_316_Fig4_HTML.png,Microglia_Activation,Microglia_activation,activates,NLRP3,image_23,GPT,Microglia_activation NLRP3,microglia activation nlrp3,Immune and Inflammatory Response
https://media.springernature.com/lw685/springer-static/image/art%3A10.1186%2Fs40035-022-00316-y/MediaObjects/40035_2022_316_Fig4_HTML.png,NLRP3_Inflammasome_Activation,NLRP3,forms,NLRP3_inflammasome,image_23,GPT,NLRP3 NLRP3_inflammasome,nlrp3 nlrp3 inflammasome,Immune and Inflammatory Response
https://media.springernature.com/lw685/springer-static/image/art%3A10.1186%2Fs40035-022-00316-y/MediaObjects/40035_2022_316_Fig4_HTML.png,NLRP3_Inflammasome_Activation,NLRP3_inflammasome,releases,Proinflammatory_cytokines,image_23,GPT,NLRP3_inflammasome Proinflammatory_cytokines,nlrp3 inflammasome proinflammatory cytokines,Immune and Inflammatory Response
https://media.springernature.com/lw685/springer-static/image/art%3A10.1186%2Fs40035-022-00316-y/MediaObjects/40035_2022_316_Fig4_HTML.png,Proinflammatory_Cytokine_Release,Proinflammatory_cytokines,cause,Neurodegeneration,image_23,GPT,Proinflammatory_cytokines Neurodegeneration,proinflammatory cytokines neurodegeneration,Immune and Inflammatory Response
https://media.springernature.com/lw685/springer-static/image/art%3A10.1186%2Fs40035-022-00316-y/MediaObjects/40035_2022_316_Fig4_HTML.png,ACE2_Downregulation,SARS-CoV-2,binds,ACE2,image_23,GPT,SARS-CoV-2 ACE2,sars cov 2 ace2,Systemic Cross-Organ Effects
https://media.springernature.com/lw685/springer-static/image/art%3A10.1186%2Fs40035-022-00316-y/MediaObjects/40035_2022_316_Fig4_HTML.png,ACE2_Downregulation,SARS-CoV-2,downregulates,ACE2_expression,image_23,GPT,SARS-CoV-2 ACE2_expression,sars cov 2 ace2 expression,Systemic Cross-Organ Effects
https://media.springernature.com/lw685/springer-static/image/art%3A10.1186%2Fs40035-022-00316-y/MediaObjects/40035_2022_316_Fig4_HTML.png,Angiotensin_Imbalance,Ang_II,increases,AT1R,image_23,GPT,Ang_II AT1R,ang ii at1r,Viral Entry and Neuroinvasion
https://media.springernature.com/lw685/springer-static/image/art%3A10.1186%2Fs40035-022-00316-y/MediaObjects/40035_2022_316_Fig4_HTML.png,Angiotensin_Imbalance,Ang_1-7,decreases,MasR,image_23,GPT,Ang_1-7 MasR,ang 1 7 masr,Uncategorized
https://media.springernature.com/lw685/springer-static/image/art%3A10.1186%2Fs40035-022-00316-y/MediaObjects/40035_2022_316_Fig4_HTML.png,Astrocyte_Activation,SARS-CoV-2,triggers,Astrocyte_activation,image_23,GPT,SARS-CoV-2 Astrocyte_activation,sars cov 2 astrocyte activation,Systemic Cross-Organ Effects
https://media.springernature.com/lw685/springer-static/image/art%3A10.1186%2Fs40035-022-00316-y/MediaObjects/40035_2022_316_Fig4_HTML.png,Neurodegeneration,Aβ,contributes_to,Neurodegeneration,image_23,GPT,Aβ Neurodegeneration,aβ neurodegeneration,Neurodegenerative Mechanisms
https://media.springernature.com/lw685/springer-static/image/art%3A10.1186%2Fs40035-022-00316-y/MediaObjects/40035_2022_316_Fig4_HTML.png,Neurodegeneration,Tau,contributes_to,Neurodegeneration,image_23,GPT,Tau Neurodegeneration,tau neurodegeneration,Neurodegenerative Mechanisms
https://media.springernature.com/lw685/springer-static/image/art%3A10.1186%2Fs40035-022-00316-y/MediaObjects/40035_2022_316_Fig4_HTML.png,Alzheimer's_Disease_Progression,Neurodegeneration,leads_to,AD,image_23,GPT,Neurodegeneration AD,neurodegeneration ad,Neurodegenerative Mechanisms
https://media.springernature.com/lw685/springer-static/image/art%3A10.1007%2Fs10571-020-00915-1/MediaObjects/10571_2020_915_Fig1_HTML.png,Viral_Entry_Through_Olfactory_Bulb,Coronavirus,enters,olfactory_bulb,image_24,GPT,Coronavirus olfactory_bulb,coronavirus olfactory bulb,Viral Entry and Neuroinvasion
https://media.springernature.com/lw685/springer-static/image/art%3A10.1007%2Fs10571-020-00915-1/MediaObjects/10571_2020_915_Fig1_HTML.png,Viral_Entry_Through_Olfactory_Bulb,Olfactory_bulb,contains,ACE2-expressing_neurons,image_24,GPT,Olfactory_bulb ACE2-expressing_neurons,olfactory bulb ace2 expressing neurons,Viral Entry and Neuroinvasion
https://media.springernature.com/lw685/springer-static/image/art%3A10.1007%2Fs10571-020-00915-1/MediaObjects/10571_2020_915_Fig1_HTML.png,Viral_Entry_Through_Olfactory_Bulb,ACE2-expressing_neurons,facilitate,viral_entry,image_24,GPT,ACE2-expressing_neurons viral_entry,ace2 expressing neurons viral entry,Viral Entry and Neuroinvasion
https://media.springernature.com/lw685/springer-static/image/art%3A10.1007%2Fs10571-020-00915-1/MediaObjects/10571_2020_915_Fig1_HTML.png,Neuronal_Infection,Coronavirus,infects,ACE2-expressing_neurons,image_24,GPT,Coronavirus ACE2-expressing_neurons,coronavirus ace2 expressing neurons,Viral Entry and Neuroinvasion
https://media.springernature.com/lw685/springer-static/image/art%3A10.1007%2Fs10571-020-00915-1/MediaObjects/10571_2020_915_Fig1_HTML.png,Neuronal_Infection,ACE2-expressing_neurons,located_in,forebrain,image_24,GPT,ACE2-expressing_neurons forebrain,ace2 expressing neurons forebrain,Viral Entry and Neuroinvasion
https://media.springernature.com/lw685/springer-static/image/art%3A10.1007%2Fs10571-020-00915-1/MediaObjects/10571_2020_915_Fig1_HTML.png,Neuronal_Infection,Infected_neurons,lead_to,neuronal_dysfunction_and_death,image_24,GPT,Infected_neurons neuronal_dysfunction_and_death,infected neurons neuronal dysfunction and death,Neurodegenerative Mechanisms
https://media.springernature.com/lw685/springer-static/image/art%3A10.1007%2Fs10571-020-00915-1/MediaObjects/10571_2020_915_Fig1_HTML.png,Respiratory_Failure,Neuronal_dysfunction_and_death,cause,respiratory_failure,image_24,GPT,Neuronal_dysfunction_and_death respiratory_failure,neuronal dysfunction and death respiratory failure,Systemic Cross-Organ Effects
https://media.springernature.com/lw685/springer-static/image/art%3A10.1007%2Fs10571-020-00915-1/MediaObjects/10571_2020_915_Fig1_HTML.png,Respiratory_Failure,Brainstem,contains,cardiorespiratory_center,image_24,GPT,Brainstem cardiorespiratory_center,brainstem cardiorespiratory center,Systemic Cross-Organ Effects
https://media.springernature.com/lw685/springer-static/image/art%3A10.1007%2Fs10571-020-00915-1/MediaObjects/10571_2020_915_Fig1_HTML.png,Respiratory_Failure,Cardiorespiratory_center,affected_by,neuronal_infection,image_24,GPT,Cardiorespiratory_center neuronal_infection,cardiorespiratory center neuronal infection,Systemic Cross-Organ Effects
https://www.e-jmd.org/upload/thumbnails/jmd-20042f3.jpg,Psychological_Stress,Social_distancing,causes,psychological_stress,image_25,GPT,Social_distancing psychological_stress,social distancing psychological stress,Psychological and Neurological Symptoms
https://www.e-jmd.org/upload/thumbnails/jmd-20042f3.jpg,Psychological_Stress,Limit_outdoor_activities,causes,psychological_stress,image_25,GPT,Limit_outdoor_activities psychological_stress,limit outdoor activities psychological stress,Psychological and Neurological Symptoms
https://www.e-jmd.org/upload/thumbnails/jmd-20042f3.jpg,Psychological_Stress,Stigmatisation_and_discrimination,causes,psychological_stress,image_25,GPT,Stigmatisation_and_discrimination psychological_stress,stigmatisation and discrimination psychological stress,Psychological and Neurological Symptoms
https://www.e-jmd.org/upload/thumbnails/jmd-20042f3.jpg,Psychological_Stress,Concern_for_health,causes,psychological_stress,image_25,GPT,Concern_for_health psychological_stress,concern for health psychological stress,Psychological and Neurological Symptoms
https://www.e-jmd.org/upload/thumbnails/jmd-20042f3.jpg,Psychological_Stress,Misinformation,causes,psychological_stress,image_25,GPT,Misinformation psychological_stress,misinformation psychological stress,Psychological and Neurological Symptoms
https://www.e-jmd.org/upload/thumbnails/jmd-20042f3.jpg,Psychological_Stress,Psychological_stress,leads_to,acute_psychosis,image_25,GPT,Psychological_stress acute_psychosis,psychological stress acute psychosis,Psychological and Neurological Symptoms
https://www.e-jmd.org/upload/thumbnails/jmd-20042f3.jpg,Psychological_Stress,Psychological_stress,leads_to,anxiety,image_25,GPT,Psychological_stress anxiety,psychological stress anxiety,Psychological and Neurological Symptoms
https://www.e-jmd.org/upload/thumbnails/jmd-20042f3.jpg,Psychological_Stress,Psychological_stress,leads_to,depression,image_25,GPT,Psychological_stress depression,psychological stress depression,Psychological and Neurological Symptoms
https://www.e-jmd.org/upload/thumbnails/jmd-20042f3.jpg,Psychological_Stress,Psychological_stress,leads_to,sleep_problem,image_25,GPT,Psychological_stress sleep_problem,psychological stress sleep problem,Psychological and Neurological Symptoms
https://www.e-jmd.org/upload/thumbnails/jmd-20042f3.jpg,Respiratory_Complications,SARS-CoV-2,causes,upper_and_lower_respiratory_tract_infection,image_25,GPT,SARS-CoV-2 upper_and_lower_respiratory_tract_infection,sars cov 2 upper and lower respiratory tract infection,Systemic Cross-Organ Effects
https://www.e-jmd.org/upload/thumbnails/jmd-20042f3.jpg,Respiratory_Complications,Upper_and_lower_respiratory_tract_infection,leads_to,restrictive_lung_excursion,image_25,GPT,Upper_and_lower_respiratory_tract_infection restrictive_lung_excursion,upper and lower respiratory tract infection restrictive lung excursion,Systemic Cross-Organ Effects
https://www.e-jmd.org/upload/thumbnails/jmd-20042f3.jpg,Respiratory_Complications,Upper_and_lower_respiratory_tract_infection,leads_to,upper_airway_obstruction,image_25,GPT,Upper_and_lower_respiratory_tract_infection upper_airway_obstruction,upper and lower respiratory tract infection upper airway obstruction,Systemic Cross-Organ Effects
https://www.e-jmd.org/upload/thumbnails/jmd-20042f3.jpg,Respiratory_Complications,Upper_and_lower_respiratory_tract_infection,leads_to,aspiration_pneumonia,image_25,GPT,Upper_and_lower_respiratory_tract_infection aspiration_pneumonia,upper and lower respiratory tract infection aspiration pneumonia,Systemic Cross-Organ Effects
https://www.e-jmd.org/upload/thumbnails/jmd-20042f3.jpg,Respiratory_Complications,Upper_and_lower_respiratory_tract_infection,leads_to,difficulty_swallowing,image_25,GPT,Upper_and_lower_respiratory_tract_infection difficulty_swallowing,upper and lower respiratory tract infection difficulty swallowing,Systemic Cross-Organ Effects
https://www.e-jmd.org/upload/thumbnails/jmd-20042f3.jpg,Respiratory_Complications,Upper_and_lower_respiratory_tract_infection,leads_to,respiratory_centre_involvement,image_25,GPT,Upper_and_lower_respiratory_tract_infection respiratory_centre_involvement,upper and lower respiratory tract infection respiratory centre involvement,Systemic Cross-Organ Effects
https://www.e-jmd.org/upload/thumbnails/jmd-20042f3.jpg,Immune_Dysregulation,SARS-CoV-2,causes,infection-related_immune_dysregulation,image_25,GPT,SARS-CoV-2 infection-related_immune_dysregulation,sars cov 2 infection related immune dysregulation,Systemic Cross-Organ Effects
https://www.e-jmd.org/upload/thumbnails/jmd-20042f3.jpg,Neuronal_Cell_Death,SARS-CoV-2,causes,neuronal_cell_death,image_25,GPT,SARS-CoV-2 neuronal_cell_death,sars cov 2 neuronal cell death,Systemic Cross-Organ Effects
https://www.e-jmd.org/upload/thumbnails/jmd-20042f3.jpg,Neuronal_Cell_Death,Neuronal_cell_death,leads_to,neurodegeneration,image_25,GPT,Neuronal_cell_death neurodegeneration,neuronal cell death neurodegeneration,Neurodegenerative Mechanisms
https://www.e-jmd.org/upload/thumbnails/jmd-20042f3.jpg,Altered_Dopamine_Metabolism,SARS-CoV-2,causes,altered_dopamine_metabolism,image_25,GPT,SARS-CoV-2 altered_dopamine_metabolism,sars cov 2 altered dopamine metabolism,Systemic Cross-Organ Effects
https://www.e-jmd.org/upload/thumbnails/jmd-20042f3.jpg,Gastrointestinal_Problem,SARS-CoV-2,causes,gastroparesis,image_25,GPT,SARS-CoV-2 gastroparesis,sars cov 2 gastroparesis,Systemic Cross-Organ Effects
https://www.e-jmd.org/upload/thumbnails/jmd-20042f3.jpg,Gastrointestinal_Problem,SARS-CoV-2,causes,diarrhoea,image_25,GPT,SARS-CoV-2 diarrhoea,sars cov 2 diarrhoea,Systemic Cross-Organ Effects
https://www.e-jmd.org/upload/thumbnails/jmd-20042f3.jpg,Gastrointestinal_Problem,SARS-CoV-2,causes,decrease_drug_absorption,image_25,GPT,SARS-CoV-2 decrease_drug_absorption,sars cov 2 decrease drug absorption,Immune and Inflammatory Response
https://www.e-jmd.org/upload/thumbnails/jmd-20042f3.jpg,Potential_Drug_Interaction,SARS-CoV-2,causes,potential_drug_interaction,image_25,GPT,SARS-CoV-2 potential_drug_interaction,sars cov 2 potential drug interaction,Systemic Cross-Organ Effects
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs12035-021-02696-0/MediaObjects/12035_2021_2696_Fig1_HTML.png,Endothelial_Damage,SARS-CoV-2_Spike_Protein,affects,Endothelial_cells,image_26,GPT,SARS-CoV-2_Spike_Protein Endothelial_cells,sars cov 2 spike protein endothelial cells,Systemic Cross-Organ Effects
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs12035-021-02696-0/MediaObjects/12035_2021_2696_Fig1_HTML.png,Endothelial_Damage,Endothelial_damage,leads_to,Long-COVID,image_26,GPT,Endothelial_damage Long-COVID,endothelial damage long covid,Vascular Effects
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs12035-021-02696-0/MediaObjects/12035_2021_2696_Fig1_HTML.png,Inflammation,SARS-CoV-2_Spike_Protein,activates,Mast_cells,image_26,GPT,SARS-CoV-2_Spike_Protein Mast_cells,sars cov 2 spike protein mast cells,Immune and Inflammatory Response
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs12035-021-02696-0/MediaObjects/12035_2021_2696_Fig1_HTML.png,Inflammation,Inflammation,contributes_to,Long-COVID,image_26,GPT,Inflammation Long-COVID,inflammation long covid,Immune and Inflammatory Response
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs12035-021-02696-0/MediaObjects/12035_2021_2696_Fig1_HTML.png,Neurotoxicity,SARS-CoV-2_Spike_Protein,impacts,Neurons,image_26,GPT,SARS-CoV-2_Spike_Protein Neurons,sars cov 2 spike protein neurons,Systemic Cross-Organ Effects
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs12035-021-02696-0/MediaObjects/12035_2021_2696_Fig1_HTML.png,Neurotoxicity,Neurotoxicity,results_in,Long-COVID,image_26,GPT,Neurotoxicity Long-COVID,neurotoxicity long covid,Neurodegenerative Mechanisms
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs12035-021-02696-0/MediaObjects/12035_2021_2696_Fig1_HTML.png,Blood-Brain_Barrier_Disruption,SARS-CoV-2,crosses,Blood-brain_barrier,image_26,GPT,SARS-CoV-2 Blood-brain_barrier,sars cov 2 blood brain barrier,Systemic Cross-Organ Effects
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs12035-021-02696-0/MediaObjects/12035_2021_2696_Fig1_HTML.png,Blood-Brain_Barrier_Disruption,Blood-brain_barrier_disruption,involves,Pericytes,image_26,GPT,Blood-brain_barrier_disruption Pericytes,blood brain barrier disruption pericytes,Viral Entry and Neuroinvasion
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs12035-021-02696-0/MediaObjects/12035_2021_2696_Fig1_HTML.png,Microglial_Activation,SARS-CoV-2_Spike_Protein,stimulates,Microglia,image_26,GPT,SARS-CoV-2_Spike_Protein Microglia,sars cov 2 spike protein microglia,Immune and Inflammatory Response
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs12035-021-02696-0/MediaObjects/12035_2021_2696_Fig1_HTML.png,Microglial_Activation,Microglial_activation,contributes_to,Neurotoxicity,image_26,GPT,Microglial_activation Neurotoxicity,microglial activation neurotoxicity,Immune and Inflammatory Response
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs12035-021-02696-0/MediaObjects/12035_2021_2696_Fig1_HTML.png,Astrocyte_Activation,SARS-CoV-2_Spike_Protein,triggers,Astrocyte_activation,image_26,GPT,SARS-CoV-2_Spike_Protein Astrocyte_activation,sars cov 2 spike protein astrocyte activation,Systemic Cross-Organ Effects
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs12035-021-02696-0/MediaObjects/12035_2021_2696_Fig1_HTML.png,Astrocyte_Activation,Astrocyte_activation,leads_to,Inflammation,image_26,GPT,Astrocyte_activation Inflammation,astrocyte activation inflammation,Immune and Inflammatory Response
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs12035-021-02696-0/MediaObjects/12035_2021_2696_Fig1_HTML.png,Immune_Response,SARS-CoV-2_Spike_Protein,engages,Lymphocytes,image_26,GPT,SARS-CoV-2_Spike_Protein Lymphocytes,sars cov 2 spike protein lymphocytes,Systemic Cross-Organ Effects
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs12035-021-02696-0/MediaObjects/12035_2021_2696_Fig1_HTML.png,Immune_Response,Immune_response,causes,Inflammation,image_26,GPT,Immune_response Inflammation,immune response inflammation,Immune and Inflammatory Response
https://media.springernature.com/lw685/springer-static/image/art%3A10.1007%2Fs13577-023-00988-2/MediaObjects/13577_2023_988_Fig1_HTML.png,α-Synuclein_Aggregation,Soluble_α-Synuclein,docks_to,Receptor_Binding_Domain,image_27,GPT,Soluble_α-Synuclein Receptor_Binding_Domain,soluble α synuclein receptor binding domain,Neurodegenerative Mechanisms
https://media.springernature.com/lw685/springer-static/image/art%3A10.1007%2Fs13577-023-00988-2/MediaObjects/13577_2023_988_Fig1_HTML.png,α-Synuclein_Aggregation,Docking_of_α-Synuclein,leads_to,α-Synuclein_Aggregation,image_27,GPT,Docking_of_α-Synuclein α-Synuclein_Aggregation,docking of α synuclein α synuclein aggregation,Neurodegenerative Mechanisms
https://www.mdpi.com/ijms/ijms-22-04081/article_deploy/html/images/ijms-22-04081-g002.png,Blood_Coagulation,SARS-CoV-2,causes,blood_coagulation,image_28,GPT,SARS-CoV-2 blood_coagulation,sars cov 2 blood coagulation,Immune and Inflammatory Response
https://www.mdpi.com/ijms/ijms-22-04081/article_deploy/html/images/ijms-22-04081-g002.png,Blood_Coagulation,Blood_coagulation,leads_to,ischemic_stroke,image_28,GPT,Blood_coagulation ischemic_stroke,blood coagulation ischemic stroke,Vascular Effects
https://www.mdpi.com/ijms/ijms-22-04081/article_deploy/html/images/ijms-22-04081-g002.png,Inflammation,SARS-CoV-2,induces,inflammation,image_28,GPT,SARS-CoV-2 inflammation,sars cov 2 inflammation,Systemic Cross-Organ Effects
https://www.mdpi.com/ijms/ijms-22-04081/article_deploy/html/images/ijms-22-04081-g002.png,Inflammation,Inflammation,causes,encephalitis,image_28,GPT,Inflammation encephalitis,inflammation encephalitis,Immune and Inflammatory Response
https://www.mdpi.com/ijms/ijms-22-04081/article_deploy/html/images/ijms-22-04081-g002.png,Inflammation,Inflammation,leads_to,seizures,image_28,GPT,Inflammation seizures,inflammation seizures,Viral Entry and Neuroinvasion
